polarity,false_positive_rate,true_positive_rate
2,0.023076923076923078,0.2514792899408284
2,0.023076923076923078,0.25443786982248523
2,0.02564102564102564,0.25443786982248523
2,0.02564102564102564,0.2603550295857988
2,0.03076923076923077,0.2603550295857988
2,0.03076923076923077,0.28994082840236685
2,0.03333333333333333,0.28994082840236685
2,0.03333333333333333,0.29289940828402367
2,0.035897435897435895,0.29289940828402367
2,0.035897435897435895,0.30177514792899407
2,0.038461538461538464,0.30177514792899407
2,0.038461538461538464,0.3254437869822485
2,0.041025641025641026,0.3254437869822485
2,0.041025641025641026,0.32840236686390534
2,0.04358974358974359,0.32840236686390534
2,0.04358974358974359,0.3343195266272189
2,0.046153846153846156,0.3343195266272189
2,0.046153846153846156,0.35798816568047337
2,0.04871794871794872,0.35798816568047337
2,0.04871794871794872,0.3668639053254438
2,0.05128205128205128,0.3668639053254438
2,0.05128205128205128,0.3727810650887574
2,0.05641025641025641,0.3727810650887574
2,0.05641025641025641,0.3816568047337278
2,0.05897435897435897,0.3816568047337278
2,0.05897435897435897,0.38461538461538464
2,0.06153846153846154,0.38461538461538464
2,0.06153846153846154,0.3875739644970414
2,0.0641025641025641,0.3875739644970414
2,0.0641025641025641,0.39349112426035504
2,0.06666666666666667,0.39349112426035504
2,0.06666666666666667,0.40236686390532544
2,0.06923076923076923,0.40236686390532544
2,0.06923076923076923,0.40532544378698226
2,0.07179487179487179,0.40532544378698226
2,0.07179487179487179,0.41420118343195267
2,0.07435897435897436,0.41420118343195267
2,0.07435897435897436,0.4230769230769231
2,0.07692307692307693,0.4230769230769231
2,0.07692307692307693,0.4319526627218935
2,0.08205128205128205,0.4319526627218935
2,0.08205128205128205,0.4378698224852071
2,0.08461538461538462,0.4378698224852071
2,0.08461538461538462,0.4437869822485207
2,0.08717948717948718,0.4437869822485207
2,0.08717948717948718,0.44970414201183434
2,0.08974358974358974,0.44970414201183434
2,0.08974358974358974,0.4526627218934911
2,0.1,0.4526627218934911
2,0.1,0.46449704142011833
2,0.10512820512820513,0.46449704142011833
2,0.10512820512820513,0.46745562130177515
2,0.1076923076923077,0.46745562130177515
2,0.1076923076923077,0.47337278106508873
2,0.11025641025641025,0.47337278106508873
2,0.11025641025641025,0.47928994082840237
2,0.11282051282051282,0.47928994082840237
2,0.11282051282051282,0.4970414201183432
2,0.11794871794871795,0.4970414201183432
2,0.11794871794871795,0.5
2,0.12051282051282051,0.5
2,0.12051282051282051,0.5059171597633136
2,0.12307692307692308,0.5059171597633136
2,0.12307692307692308,0.5088757396449705
2,0.1282051282051282,0.5088757396449705
2,0.1282051282051282,0.5118343195266272
2,0.13076923076923078,0.5118343195266272
2,0.13076923076923078,0.5177514792899408
2,0.13846153846153847,0.5177514792899408
2,0.13846153846153847,0.5355029585798816
2,0.14358974358974358,0.5355029585798816
2,0.14358974358974358,0.5414201183431953
2,0.15128205128205127,0.5414201183431953
2,0.15128205128205127,0.5443786982248521
2,0.1564102564102564,0.5443786982248521
2,0.1564102564102564,0.5473372781065089
2,0.15897435897435896,0.5473372781065089
2,0.15897435897435896,0.5591715976331361
2,0.16666666666666666,0.5591715976331361
2,0.16666666666666666,0.5710059171597633
2,0.18205128205128204,0.5710059171597633
2,0.18205128205128204,0.5798816568047337
2,0.18461538461538463,0.5798816568047337
2,0.18461538461538463,0.5857988165680473
2,0.18974358974358974,0.5857988165680473
2,0.18974358974358974,0.591715976331361
2,0.19743589743589743,0.591715976331361
2,0.19743589743589743,0.5946745562130178
2,0.2,0.5946745562130178
2,0.2,0.5976331360946746
2,0.20256410256410257,0.5976331360946746
2,0.20256410256410257,0.6094674556213018
2,0.2076923076923077,0.6094674556213018
2,0.2076923076923077,0.6153846153846154
2,0.21025641025641026,0.6153846153846154
2,0.21025641025641026,0.6183431952662722
2,0.2128205128205128,0.6183431952662722
2,0.2128205128205128,0.621301775147929
2,0.2153846153846154,0.621301775147929
2,0.2153846153846154,0.6301775147928994
2,0.21794871794871795,0.6301775147928994
2,0.21794871794871795,0.6331360946745562
2,0.2205128205128205,0.6331360946745562
2,0.2205128205128205,0.636094674556213
2,0.24102564102564103,0.636094674556213
2,0.24102564102564103,0.6390532544378699
2,0.24358974358974358,0.6390532544378699
2,0.24358974358974358,0.6420118343195266
2,0.2512820512820513,0.6420118343195266
2,0.2512820512820513,0.6479289940828402
2,0.2564102564102564,0.6479289940828402
2,0.2564102564102564,0.650887573964497
2,0.2641025641025641,0.650887573964497
2,0.2641025641025641,0.6538461538461539
2,0.2717948717948718,0.6538461538461539
2,0.2717948717948718,0.6568047337278107
2,0.2743589743589744,0.6568047337278107
2,0.2743589743589744,0.6597633136094675
2,0.27692307692307694,0.6597633136094675
2,0.27692307692307694,0.6627218934911243
2,0.28205128205128205,0.6627218934911243
2,0.28205128205128205,0.6715976331360947
2,0.2846153846153846,0.6715976331360947
2,0.2846153846153846,0.6745562130177515
2,0.3,0.6745562130177515
2,0.3,0.6804733727810651
2,0.30256410256410254,0.6804733727810651
2,0.30256410256410254,0.6834319526627219
2,0.30512820512820515,0.6834319526627219
2,0.30512820512820515,0.6893491124260355
2,0.3076923076923077,0.6893491124260355
2,0.3076923076923077,0.6923076923076923
2,0.31794871794871793,0.6923076923076923
2,0.31794871794871793,0.7159763313609467
2,0.32051282051282054,0.7159763313609467
2,0.32051282051282054,0.727810650887574
2,0.32564102564102565,0.727810650887574
2,0.32564102564102565,0.7396449704142012
2,0.3282051282051282,0.7396449704142012
2,0.3282051282051282,0.742603550295858
2,0.33076923076923076,0.742603550295858
2,0.33076923076923076,0.7485207100591716
2,0.3564102564102564,0.7485207100591716
2,0.3564102564102564,0.7514792899408284
2,0.358974358974359,0.7514792899408284
2,0.358974358974359,0.7544378698224852
2,0.36923076923076925,0.7544378698224852
2,0.36923076923076925,0.7603550295857988
2,0.37435897435897436,0.7603550295857988
2,0.37435897435897436,0.7633136094674556
2,0.3769230769230769,0.7633136094674556
2,0.3769230769230769,0.7662721893491125
2,0.3871794871794872,0.7662721893491125
2,0.3871794871794872,0.772189349112426
2,0.4,0.772189349112426
2,0.4,0.7781065088757396
2,0.40512820512820513,0.7781065088757396
2,0.40512820512820513,0.7810650887573964
2,0.4076923076923077,0.7810650887573964
2,0.4076923076923077,0.7840236686390533
2,0.41025641025641024,0.7840236686390533
2,0.41025641025641024,0.7869822485207101
2,0.41794871794871796,0.7869822485207101
2,0.41794871794871796,0.7899408284023669
2,0.4205128205128205,0.7899408284023669
2,0.4205128205128205,0.7928994082840237
2,0.4256410256410256,0.7928994082840237
2,0.4256410256410256,0.8017751479289941
2,0.441025641025641,0.8017751479289941
2,0.441025641025641,0.8076923076923077
2,0.4461538461538462,0.8076923076923077
2,0.4461538461538462,0.8106508875739645
2,0.44871794871794873,0.8106508875739645
2,0.44871794871794873,0.8136094674556213
2,0.46153846153846156,0.8136094674556213
2,0.46153846153846156,0.8165680473372781
2,0.4641025641025641,0.8165680473372781
2,0.4641025641025641,0.8195266272189349
2,0.4666666666666667,0.8195266272189349
2,0.4666666666666667,0.8224852071005917
2,0.4794871794871795,0.8224852071005917
2,0.4794871794871795,0.8254437869822485
2,0.49230769230769234,0.8254437869822485
2,0.49230769230769234,0.8313609467455622
2,0.49743589743589745,0.8313609467455622
2,0.49743589743589745,0.834319526627219
2,0.5,0.834319526627219
