polarity,recall,precision
0,0.42718446601941745,0.6518518518518519
0,0.42718446601941745,0.6567164179104478
0,0.4223300970873786,0.6541353383458647
0,0.4174757281553398,0.6515151515151515
0,0.4174757281553398,0.6564885496183206
0,0.41262135922330095,0.6538461538461539
0,0.41262135922330095,0.6589147286821705
0,0.4077669902912621,0.65625
0,0.4077669902912621,0.6614173228346457
0,0.4029126213592233,0.6587301587301587
0,0.4029126213592233,0.664
0,0.4029126213592233,0.6693548387096774
0,0.4029126213592233,0.6747967479674797
0,0.39805825242718446,0.6721311475409836
0,0.39805825242718446,0.6776859504132231
0,0.3932038834951456,0.675
0,0.3883495145631068,0.6722689075630253
0,0.38349514563106796,0.6694915254237288
0,0.38349514563106796,0.6752136752136753
0,0.3786407766990291,0.6724137931034483
0,0.3786407766990291,0.6782608695652174
0,0.3737864077669903,0.6754385964912281
0,0.3737864077669903,0.6814159292035398
0,0.3737864077669903,0.6875
0,0.36893203883495146,0.6846846846846847
0,0.3640776699029126,0.6818181818181818
0,0.3640776699029126,0.6880733944954128
0,0.3640776699029126,0.6944444444444444
0,0.3640776699029126,0.7009345794392523
0,0.3640776699029126,0.7075471698113207
0,0.3592233009708738,0.7047619047619048
0,0.3592233009708738,0.7115384615384616
0,0.3592233009708738,0.7184466019417476
0,0.3592233009708738,0.7254901960784313
0,0.35436893203883496,0.7227722772277227
0,0.35436893203883496,0.73
0,0.35436893203883496,0.7373737373737373
0,0.34951456310679613,0.7346938775510204
0,0.3446601941747573,0.7319587628865979
0,0.33980582524271846,0.7291666666666666
0,0.33495145631067963,0.7263157894736842
0,0.3300970873786408,0.723404255319149
0,0.3300970873786408,0.7311827956989247
0,0.32524271844660196,0.7282608695652174
0,0.32038834951456313,0.7252747252747253
0,0.32038834951456313,0.7333333333333333
0,0.3155339805825243,0.7303370786516854
0,0.3106796116504854,0.7272727272727273
0,0.3058252427184466,0.7241379310344828
0,0.30097087378640774,0.7209302325581395
0,0.30097087378640774,0.7294117647058823
0,0.2961165048543689,0.7261904761904762
0,0.2912621359223301,0.7228915662650602
0,0.2912621359223301,0.7317073170731707
0,0.2912621359223301,0.7407407407407407
0,0.2912621359223301,0.75
0,0.28640776699029125,0.7468354430379747
0,0.2815533980582524,0.7435897435897436
0,0.2766990291262136,0.7402597402597403
0,0.27184466019417475,0.7368421052631579
0,0.27184466019417475,0.7466666666666667
0,0.27184466019417475,0.7567567567567568
0,0.2669902912621359,0.7534246575342466
0,0.2669902912621359,0.7638888888888888
0,0.2621359223300971,0.7605633802816901
0,0.25728155339805825,0.7571428571428571
0,0.2524271844660194,0.7536231884057971
0,0.2524271844660194,0.7647058823529411
0,0.24757281553398058,0.7611940298507462
0,0.24757281553398058,0.7727272727272727
0,0.24271844660194175,0.7692307692307693
0,0.23786407766990292,0.765625
0,0.23300970873786409,0.7619047619047619
0,0.22815533980582525,0.7580645161290323
0,0.22330097087378642,0.7540983606557377
0,0.21844660194174756,0.75
0,0.21359223300970873,0.7457627118644068
0,0.21359223300970873,0.7586206896551724
0,0.2087378640776699,0.7543859649122807
0,0.2087378640776699,0.7678571428571429
0,0.2087378640776699,0.7818181818181819
0,0.20388349514563106,0.7777777777777778
0,0.20388349514563106,0.7924528301886793
0,0.19902912621359223,0.7884615384615384
0,0.1941747572815534,0.7843137254901961
0,0.18932038834951456,0.78
0,0.18446601941747573,0.7755102040816326
0,0.1796116504854369,0.7708333333333334
0,0.17475728155339806,0.7659574468085106
0,0.16990291262135923,0.7608695652173914
0,0.16990291262135923,0.7777777777777778
0,0.1650485436893204,0.7727272727272727
0,0.1650485436893204,0.7906976744186046
0,0.1650485436893204,0.8095238095238095
0,0.16019417475728157,0.8048780487804879
0,0.1553398058252427,0.8
0,0.1553398058252427,0.8205128205128205
0,0.15048543689320387,0.8157894736842105
0,0.14563106796116504,0.8108108108108109
0,0.1407766990291262,0.8055555555555556
0,0.13592233009708737,0.8
0,0.13106796116504854,0.7941176470588235
0,0.1262135922330097,0.7878787878787878
0,0.12135922330097088,0.78125
0,0.12135922330097088,0.8064516129032258
0,0.11650485436893204,0.8
0,0.11165048543689321,0.7931034482758621
0,0.11165048543689321,0.8214285714285714
0,0.10679611650485436,0.8148148148148148
0,0.10194174757281553,0.8076923076923077
0,0.0970873786407767,0.8
0,0.09223300970873786,0.7916666666666666
0,0.08737864077669903,0.782608695652174
0,0.08737864077669903,0.8181818181818182
0,0.08737864077669903,0.8571428571428571
0,0.0825242718446602,0.85
0,0.07766990291262135,0.8421052631578947
0,0.07766990291262135,0.8888888888888888
0,0.07281553398058252,0.8823529411764706
0,0.06796116504854369,0.875
0,0.06310679611650485,0.8666666666666667
0,0.05825242718446602,0.8571428571428571
0,0.05339805825242718,0.8461538461538461
0,0.04854368932038835,0.8333333333333334
0,0.043689320388349516,0.8181818181818182
0,0.038834951456310676,0.8
0,0.03398058252427184,0.7777777777777778
0,0.02912621359223301,0.75
0,0.024271844660194174,0.7142857142857143
0,0.019417475728155338,0.6666666666666666
0,0.014563106796116505,0.6
0,0.009708737864077669,0.5
0,0.0048543689320388345,0.3333333333333333
0,0.0048543689320388345,0.5
0,0.0048543689320388345,1.0
0,0.0,1.0
1,1.0,0.25274725274725274
1,1.0,0.2530949105914718
1,1.0,0.2534435261707989
