model,seed,condition,accuracy,macro_f1,weighted_f1,mae,pearson
gru_aug,29,text_30_middle,0.5480769230769231,0.5050910168139217,0.5356006701962527,0.6975634098052979,0.47299568439242184
gru_aug,29,text_30_back,0.5631868131868132,0.5188434908335608,0.5495582507129362,0.6901620626449585,0.5025577448320081
gru_aug,29,text_50_front,0.5398351648351648,0.48753305556643983,0.5225725887163526,0.7152619361877441,0.43332574978592775
gru_aug,29,text_50_middle,0.5137362637362637,0.46826468642732805,0.5015338365565429,0.7207359671592712,0.4230010904251128
gru_aug,29,text_50_back,0.5439560439560439,0.5071254545585991,0.5354898734119893,0.7148634791374207,0.4389931184691223
gru_aug,29,audio_10_front,0.5851648351648352,0.5333361135563497,0.5649272557576464,0.6600114703178406,0.5446019058385748
gru_aug,29,audio_10_middle,0.592032967032967,0.5369473862744826,0.5701660406955246,0.6585495471954346,0.5448985955295237
gru_aug,29,audio_10_back,0.5851648351648352,0.5307655011227824,0.563608352041995,0.660254180431366,0.5415544897128275
gru_aug,29,audio_30_front,0.5824175824175825,0.5369066994332438,0.5660046163529999,0.6586899161338806,0.5486904988705475
gru_aug,29,audio_30_middle,0.5934065934065934,0.5432225041769511,0.5755486533918514,0.6589751839637756,0.546913433308011
gru_aug,29,audio_30_back,0.5906593406593407,0.5381931415108888,0.5706712310792558,0.6575542092323303,0.5459896989809121
gru_aug,29,audio_50_front,0.5879120879120879,0.5430623989946024,0.5726443032971251,0.6607688069343567,0.5506647871303272
gru_aug,29,audio_50_middle,0.5989010989010989,0.550307553241933,0.5810898831938047,0.6624995470046997,0.5493607089671678
gru_aug,29,audio_50_back,0.5934065934065934,0.5392535937621141,0.5726606292978774,0.6606553196907043,0.5466226644630586
gru_aug,29,vision_10_front,0.5851648351648352,0.5309133116196519,0.5634153903667593,0.6602815985679626,0.5397315529973664
gru_aug,29,vision_10_middle,0.5879120879120879,0.5318976166899438,0.566113880015756,0.6605613827705383,0.5382561517531342
gru_aug,29,vision_10_back,0.5865384615384616,0.5313891609489093,0.5641424124577763,0.6607571840286255,0.5396754303302806
gru_aug,29,vision_30_front,0.5824175824175825,0.5276261765374937,0.5609368539536762,0.6589699983596802,0.5381776908628748
gru_aug,29,vision_30_middle,0.5879120879120879,0.5367289925291022,0.5684012906606871,0.6583408117294312,0.5370433626599441
gru_aug,29,vision_30_back,0.5769230769230769,0.5210608736461202,0.5547855153948077,0.661413848400116,0.5352425354563786
gru_aug,29,vision_50_front,0.5810439560439561,0.5301658535798586,0.5620130218446352,0.6616754531860352,0.5344281606627364
gru_aug,29,vision_50_middle,0.5782967032967034,0.5267603825223804,0.5594415332172967,0.6609107851982117,0.5341050595735624
gru_aug,29,vision_50_back,0.5824175824175825,0.5316672884395874,0.563441699678627,0.6626539826393127,0.5307194518634941
gru_aug,29,audio_vision_30_sync,0.5892857142857143,0.5375482668381659,0.5702614678835827,0.6611832976341248,0.5428587649132135
gru_aug,29,text_audio_30_sync,0.5494505494505495,0.5139671413801499,0.5420179265492157,0.6976950168609619,0.4785784417027094
gru_aug,29,audio_vision_30_offset,0.5782967032967034,0.5319279834311005,0.5625815756906224,0.6593087911605835,0.5440518833691764
gru_aug,29,audio_30_two_blocks,0.5879120879120879,0.5403773196803029,0.5701930625807833,0.659008800983429,0.5464633081952178
gru_aug,43,clean,0.5947802197802198,0.5328138365259137,0.5687222270575886,0.652826189994812,0.5679391523643481
gru_aug,43,text_10_front,0.5741758241758241,0.5069398942765777,0.5459064696968501,0.6566681265830994,0.5537475390089217
gru_aug,43,text_10_middle,0.5824175824175825,0.5191966424894836,0.5562179249153791,0.6607162952423096,0.5489434865565824
gru_aug,43,text_10_back,0.5851648351648352,0.5183193832288034,0.5567357829828238,0.6609873175621033,0.54772378534845
gru_aug,43,text_30_front,0.5659340659340659,0.488547582098493,0.5296289550788266,0.6789506077766418,0.4907502571587866
gru_aug,43,text_30_middle,0.5645604395604396,0.4981890959282263,0.5364533023911905,0.6765758991241455,0.5081501379541529
gru_aug,43,text_30_back,0.5659340659340659,0.4961988288996855,0.5365627227935742,0.6701192259788513,0.5326241209247675
gru_aug,43,text_50_front,0.5384615384615384,0.45267922651563275,0.49712647880636185,0.7017446756362915,0.442502079406635
gru_aug,43,text_50_middle,0.5370879120879121,0.459982118633617,0.5025222636224301,0.702125072479248,0.45443382768024154
gru_aug,43,text_50_back,0.5604395604395604,0.49115108965920723,0.5298352371630124,0.6975753307342529,0.45815591653137566
gru_aug,43,audio_10_front,0.5947802197802198,0.5372759107560173,0.5720606889550185,0.651089608669281,0.5686433077308575
gru_aug,43,audio_10_middle,0.5961538461538461,0.5399615237943431,0.5739538029278318,0.6511052250862122,0.5695903660800948
gru_aug,43,audio_10_back,0.5934065934065934,0.5343822917244521,0.5693773620647486,0.6514368057250977,0.5683825860441409
gru_aug,43,audio_30_front,0.5906593406593407,0.535394491321543,0.5701005493667239,0.6490165591239929,0.568813179881957
gru_aug,43,audio_30_middle,0.5934065934065934,0.5387198939180988,0.5730343106692076,0.6486225128173828,0.5700185406814781
gru_aug,43,audio_30_back,0.5892857142857143,0.5319403597697266,0.5665040241002904,0.6502619981765747,0.5683861938395592
gru_aug,43,audio_50_front,0.592032967032967,0.54132042377496,0.5747513522037839,0.6477447152137756,0.5685301613420423
gru_aug,43,audio_50_middle,0.5906593406593407,0.5399544088415505,0.5728567826940975,0.6483792662620544,0.567893391518202
gru_aug,43,audio_50_back,0.5975274725274725,0.5468831923511345,0.5783683296066819,0.6491134762763977,0.5685854904563401
gru_aug,43,vision_10_front,0.5947802197802198,0.5344599009756504,0.5699025456073037,0.6534174084663391,0.5688027912145511
gru_aug,43,vision_10_middle,0.592032967032967,0.5306306990881459,0.5665185251678413,0.6541018486022949,0.5692987241610427
gru_aug,43,vision_10_back,0.5947802197802198,0.5340957334192189,0.5697167753755051,0.6528411507606506,0.5688265208757074
gru_aug,43,vision_30_front,0.5906593406593407,0.528833915180869,0.5654982623795557,0.656050443649292,0.56889374897157
gru_aug,43,vision_30_middle,0.5824175824175825,0.520776977943958,0.5570570833450564,0.6571967005729675,0.5686884009661374
gru_aug,43,vision_30_back,0.5865384615384616,0.5246391791609875,0.5613532716148004,0.6557047367095947,0.5674989268436144
gru_aug,43,vision_50_front,0.5906593406593407,0.5300383403614938,0.5662178382971624,0.6611504554748535,0.5686537786559234
gru_aug,43,vision_50_middle,0.5782967032967034,0.5174382707637182,0.5540654260947094,0.6619022488594055,0.5668791126653162
gru_aug,43,vision_50_back,0.5851648351648352,0.5269816063207313,0.5623575150157527,0.6601327061653137,0.5648635336097019
gru_aug,43,audio_vision_30_sync,0.5782967032967034,0.5282594559719257,0.5621211132982644,0.6516562104225159,0.5710496170829157
gru_aug,43,text_audio_30_sync,0.5824175824175825,0.5298225724165296,0.5640063326504005,0.6776241064071655,0.5053208890798712
gru_aug,43,audio_vision_30_offset,0.5837912087912088,0.5331394728890541,0.5667353631578703,0.650934636592865,0.5684530161130678
gru_aug,43,audio_30_two_blocks,0.5961538461538461,0.5416907498874372,0.5750015848588133,0.6491990685462952,0.5694293392431996
gru_clean,17,clean,0.5618131868131868,0.530436965236812,0.557484691082213,0.6835631728172302,0.5373583439599199
gru_clean,17,text_10_front,0.5535714285714286,0.5203173690069729,0.5467484157360291,0.6935344934463501,0.5220978471136581
gru_clean,17,text_10_middle,0.5494505494505495,0.5148785909409618,0.5441317439842212,0.6988658905029297,0.5119791232771888
gru_clean,17,text_10_back,0.5576923076923077,0.528082706982623,0.5551419977500667,0.6973080635070801,0.5183619412089614
gru_clean,17,text_30_front,0.5357142857142857,0.5000004034145004,0.5280534842511412,0.744067370891571,0.42588071120044885
gru_clean,17,text_30_middle,0.5480769230769231,0.5204051109933463,0.545285227049933,0.7229586839675903,0.4523949324632674
gru_clean,17,text_30_back,0.5467032967032966,0.524959362035521,0.5460769786316015,0.7138019800186157,0.47409596520032304
gru_clean,17,text_50_front,0.5041208791208791,0.46644309349820706,0.4958727721260584,0.7870662212371826,0.3590818616201363
gru_clean,17,text_50_middle,0.5,0.4668713748270165,0.49598625546184716,0.7743481397628784,0.38277034491590933
gru_clean,17,text_50_back,0.4945054945054945,0.4674757685028899,0.4925887540321425,0.7652198672294617,0.399105143931549
gru_clean,17,audio_10_front,0.5714285714285714,0.5489384476594547,0.5730134454123187,0.6818712949752808,0.5424036395001267
